Date,Adj Close
2002-11-13,3.939864
2002-11-14,3.9969639999999997
2002-11-15,3.992396
2002-11-18,3.939864
2002-11-19,3.939864
2002-11-20,3.8256650000000003
2002-11-21,3.8485050000000003
2002-11-22,3.962704
2002-11-25,3.91474
2002-11-26,3.912457
2002-11-27,3.871345
2002-11-29,3.882765
2002-12-02,3.871345
2002-12-03,3.971839
2002-12-04,3.9741239999999998
2002-12-05,4.108879
2002-12-06,4.4469080000000005
2002-12-09,4.725553
2002-12-10,4.638761
2002-12-11,4.675305000000001
2002-12-12,5.266856
2002-12-13,5.193768
2002-12-16,5.118398
2002-12-17,5.116112
2002-12-18,5.321672
2002-12-19,5.630008
2002-12-20,5.607169
2002-12-23,5.707664
2002-12-24,5.7761830000000005
2002-12-26,6.27409
2002-12-27,6.977556
2002-12-30,6.5732919999999995
2002-12-31,6.705763
2003-01-02,6.829097999999999
2003-01-03,7.4229330000000004
2003-01-06,7.493736
2003-01-07,7.256202
2003-01-08,7.6125039999999995
2003-01-09,7.432067999999999
2003-01-10,7.240214
2003-01-13,6.931878
2003-01-14,6.511625
2003-01-15,6.516193
2003-01-16,6.897618
2003-01-17,6.648664
2003-01-21,6.685207000000001
2003-01-22,6.8519380000000005
2003-01-23,7.308733999999999
2003-01-24,7.377252
2003-01-27,7.50287
2003-01-28,7.164844
2003-01-29,6.8313820000000005
2003-01-30,6.886197
2003-01-31,6.680639
2003-02-03,6.50934
2003-02-04,7.235647
2003-02-05,7.126015
2003-02-06,7.135152000000001
2003-02-07,7.308733999999999
2003-02-10,6.963852
2003-02-11,7.062064
2003-02-12,7.0369399999999995
2003-02-13,7.080336
2003-02-14,6.817678
2003-02-18,6.4865010000000005
2003-02-19,6.280942
2003-02-20,6.025136
2003-02-21,5.970322
2003-02-24,6.196435
2003-02-25,5.952049
2003-02-26,5.961186
2003-02-27,5.789887
2003-02-28,5.812727
2003-03-03,5.483833
2003-03-04,5.48155
2003-03-05,5.5386489999999995
2003-03-06,5.52723
2003-03-07,5.271424
2003-03-10,4.819196
2003-03-11,4.627342
2003-03-12,4.887716
2003-03-13,5.088706
2003-03-14,5.472414
2003-03-17,5.545502
2003-03-18,5.55007
2003-03-19,5.385623000000001
2003-03-20,5.221178
2003-03-21,5.129817
2003-03-24,5.335375
2003-03-25,5.431302
2003-03-26,5.467846
2003-03-27,5.298832
2003-03-28,5.732787999999999
2003-03-31,5.965753
2003-04-01,6.016001
2003-04-02,5.819579
2003-04-03,5.801308000000001
2003-04-04,5.910939
2003-04-07,5.892666999999999
2003-04-08,6.107361
2003-04-09,6.902183999999999
2003-04-10,6.89305
2003-04-11,6.819963
2003-04-14,6.8519380000000005
2003-04-15,6.984408
2003-04-16,6.966137
2003-04-17,7.121448
2003-04-21,7.189967
2003-04-22,7.057494999999999
2003-04-23,6.8519380000000005
2003-04-24,6.586996000000001
2003-04-25,6.57786
2003-04-28,6.4865010000000005
2003-04-29,6.436253
2003-04-30,6.856505
2003-05-01,7.349844999999999
2003-05-02,7.697011
2003-05-05,8.094422
2003-05-06,7.78837
2003-05-07,7.31787
2003-05-08,7.9939279999999995
2003-05-09,8.112694
2003-05-12,8.236028999999998
2003-05-13,8.130965
2003-05-14,8.647147
2003-05-15,9.076533
2003-05-16,9.286657
2003-05-19,9.085668
2003-05-20,8.857273
2003-05-21,9.186163
2003-05-22,8.875544
2003-05-23,9.06283
2003-05-27,8.807025
2003-05-28,8.112694
2003-05-29,8.341092
2003-05-30,7.980224000000001
2003-06-02,8.313684
2003-06-03,8.268004
2003-06-04,8.162941
2003-06-05,8.190351
2003-06-06,7.678738
2003-06-09,7.78837
2003-06-10,7.368117
2003-06-11,7.4549080000000005
2003-06-12,7.6193550000000005
2003-06-13,8.098989
2003-06-16,8.016767999999999
2003-06-17,8.268004
2003-06-18,8.272571000000001
2003-06-19,8.382205
2003-06-20,8.359363
2003-06-23,8.222325
2003-06-24,7.706146
2003-06-25,7.8249130000000005
2003-06-26,7.637625999999999
2003-06-27,7.719849000000001
2003-06-30,7.765528999999999
2003-07-01,8.176644
2003-07-02,8.268004
2003-07-03,8.172075999999999
2003-07-07,7.875161
2003-07-08,7.651329
2003-07-09,7.715282000000001
2003-07-10,7.802073
2003-07-11,7.7792330000000005
2003-07-14,7.765528999999999
2003-07-15,7.212806
2003-07-16,7.084903999999999
2003-07-17,7.4229330000000004
2003-07-18,7.2950289999999995
2003-07-21,7.925408999999999
2003-07-22,7.971088000000001
2003-07-23,8.592329
2003-07-24,8.633441
2003-07-25,8.861839999999999
2003-07-28,8.90752
2003-07-29,8.90752
2003-07-30,8.962335000000001
2003-07-31,8.994311
2003-08-01,8.90752
2003-08-04,9.455675
2003-08-05,9.483081
2003-08-06,10.227659
2003-08-07,10.478896
2003-08-08,9.227276
2003-08-11,9.706911
2003-08-12,9.505921
2003-08-13,9.729753
2003-08-14,9.821111
2003-08-15,9.615552000000001
2003-08-18,9.451106
2003-08-19,9.775432
2003-08-20,10.456055000000001
2003-08-21,10.277906
2003-08-22,10.689022
2003-08-25,10.291611999999999
2003-08-26,10.131732000000001
2003-08-27,11.027052000000001
2003-08-28,11.333103999999999
2003-08-29,11.07273
2003-09-02,10.743839
2003-09-03,10.620503
2003-09-04,10.940261999999999
2003-09-05,11.040756
2003-09-08,10.972237
2003-09-09,11.4336
2003-09-10,11.104707000000001
2003-09-11,11.049891
2003-09-12,10.931125
2003-09-15,11.017917
2003-09-16,11.16409
2003-09-17,11.470142
2003-09-18,11.780766
2003-09-19,11.794469
2003-09-22,12.041138
2003-09-23,11.648294
2003-09-24,11.419896000000001
2003-09-25,10.871739999999999
2003-09-26,10.259633000000001
2003-09-29,10.414945
2003-09-30,10.506304
2003-10-01,10.437787
2003-10-02,10.666183
2003-10-03,10.086052
2003-10-06,10.140868
2003-10-07,10.172842
2003-10-08,10.346425
2003-10-09,10.236794999999999
2003-10-10,10.287042999999999
2003-10-13,10.332725
2003-10-14,10.456055000000001
2003-10-15,10.442355000000001
2003-10-16,10.853468
2003-10-17,10.414945
2003-10-20,9.994693
2003-10-21,10.369267
2003-10-22,10.602231
2003-10-23,10.255067
2003-10-24,10.826061
2003-10-27,10.953964
2003-10-28,10.346425
2003-10-29,10.392106
2003-10-30,10.232224
2003-10-31,10.063213000000001
2003-11-03,9.935310000000001
2003-11-04,10.191116000000001
2003-11-05,10.150004
2003-11-06,10.195682000000001
2003-11-07,10.424082
2003-11-10,10.679885
2003-11-11,10.839766000000001
2003-11-12,11.556935000000001
2003-11-13,11.803605000000001
2003-11-14,11.661999
2003-11-17,11.511256
2003-11-18,12.776580000000001
2003-11-19,12.35176
2003-11-20,12.237559
2003-11-21,12.497932
2003-11-24,12.000027000000001
2003-11-25,11.945210000000001
2003-11-26,12.360894
2003-11-28,12.470526
2003-12-01,12.698925
2003-12-02,12.813124
2003-12-03,12.552750999999999
2003-12-04,12.433985
2003-12-05,13.023251
2003-12-08,13.00041
2003-12-09,12.470526
2003-12-10,11.986322
2003-12-11,12.219289999999999
2003-12-12,12.383738000000001
2003-12-15,12.123363000000001
2003-12-16,11.652861
2003-12-17,11.785333999999999
2003-12-18,11.657428999999999
2003-12-19,11.762494
2003-12-22,11.579774
2003-12-23,11.94978
2003-12-24,12.01373
2003-12-26,12.301511999999999
2003-12-29,12.890779
2003-12-30,12.712627000000001
2003-12-31,12.493366
2004-01-02,12.676085
2004-01-05,12.813124
2004-01-06,12.612132
2004-01-07,12.516207000000001
2004-01-08,12.502502
2004-01-09,12.835964
2004-01-12,12.826827
2004-01-13,13.00041
2004-01-14,11.931506
2004-01-15,11.095572
2004-01-16,10.812357
2004-01-20,11.18693
2004-01-21,11.049891
2004-01-22,10.995075
2004-01-23,10.826061
2004-01-26,10.762111
2004-01-27,11.027052000000001
2004-01-28,11.008780999999999
2004-01-29,10.743839
2004-01-30,10.049508
2004-02-02,9.405427
2004-02-03,9.455675
2004-02-04,9.423697
2004-02-05,9.706911
2004-02-06,10.118029
2004-02-09,10.561119
2004-02-10,10.579391000000001
2004-02-11,10.698159
2004-02-12,10.520007000000001
2004-02-13,10.387536
2004-02-17,10.396673
2004-02-18,10.076917
2004-02-19,10.104322999999999
2004-02-20,9.866788
2004-02-23,9.314067
2004-02-24,9.286657
2004-02-25,9.090238000000001
2004-02-26,8.998878
2004-02-27,9.076533
2004-03-01,9.236412
2004-03-02,9.135917
2004-03-03,9.076533
2004-03-04,9.099372
2004-03-05,9.259250999999999
2004-03-08,9.272955
2004-03-09,9.076533
2004-03-10,8.870975
2004-03-11,8.583195
2004-03-12,8.32282
2004-03-15,8.117262
2004-03-16,8.222325
2004-03-17,8.130965
2004-03-18,8.514673
2004-03-19,8.944061
2004-03-22,8.761344
2004-03-23,9.06283
2004-03-24,8.989742999999999
2004-03-25,9.094806
2004-03-26,8.802457
2004-03-29,8.587761
2004-03-30,8.660848
2004-03-31,8.985174
2004-04-01,9.779999
2004-04-02,10.186547000000001
2004-04-05,10.150004
2004-04-06,10.067781
2004-04-07,10.072349
2004-04-08,9.935310000000001
2004-04-12,9.917036999999999
2004-04-13,9.350610000000001
2004-04-14,9.240982
2004-04-15,9.117645
2004-04-16,9.008014
2004-04-19,8.820727
2004-04-20,8.496402999999999
2004-04-21,8.231461999999999
2004-04-22,8.094422
2004-04-23,7.975656
2004-04-26,7.975656
2004-04-27,8.144669
2004-04-28,7.573675
2004-04-29,7.596514999999999
2004-04-30,7.633057000000001
2004-05-03,7.546266999999999
2004-05-04,7.774666000000001
2004-05-05,7.715282000000001
2004-05-06,7.582811
2004-05-07,7.199102000000001
2004-05-10,7.4275
2004-05-11,7.473178999999999
2004-05-12,7.4229330000000004
2004-05-13,7.185399
2004-05-14,7.354413
2004-05-17,7.441206
2004-05-18,7.55997
2004-05-19,7.80664
2004-05-20,7.879728
2004-05-21,8.039607
2004-05-24,8.144669
2004-05-25,8.341092
2004-05-26,8.354795
2004-05-27,8.542083
2004-05-28,8.309116
2004-06-01,8.126399000000001
2004-06-02,8.117262
2004-06-03,8.167508999999999
2004-06-04,8.309116
2004-06-07,8.318252000000001
2004-06-08,8.217758
2004-06-09,7.719849000000001
2004-06-10,7.856889
2004-06-14,7.582811
2004-06-15,7.756392999999999
2004-06-16,7.464042999999999
2004-06-17,7.628491
2004-06-18,7.6650350000000005
2004-06-21,7.820345
2004-06-22,7.920841
2004-06-23,8.030471
2004-06-24,8.222325
2004-06-25,8.094422
2004-06-28,8.158372
2004-06-29,7.911705
2004-06-30,8.057878
2004-07-01,8.012198
2004-07-02,8.277141
2004-07-06,8.542083
2004-07-07,8.578625
2004-07-08,8.587761
2004-07-09,8.724802
2004-07-12,8.679119
2004-07-13,8.450724000000001
2004-07-14,8.523810000000001
2004-07-15,8.423316
2004-07-16,8.012198
2004-07-19,7.655899000000001
2004-07-20,7.573675
2004-07-21,7.765528999999999
2004-07-22,7.792936999999999
2004-07-23,7.445772
2004-07-26,7.31787
2004-07-27,7.354413
2004-07-28,7.299597
2004-07-29,7.0986080000000005
2004-07-30,7.5005880000000005
2004-08-02,7.601081
2004-08-03,7.747256
2004-08-04,7.491452000000001
2004-08-05,7.354413
2004-08-06,7.582811
2004-08-09,7.674171
2004-08-10,7.628491
2004-08-11,7.555403
2004-08-12,7.628491
2004-08-13,7.765528999999999
2004-08-16,8.039607
2004-08-17,8.185782000000001
2004-08-18,8.341092
2004-08-19,8.514673
2004-08-20,8.277141
2004-08-23,7.984792
2004-08-24,7.902568
2004-08-25,8.286275
2004-08-26,8.222325
2004-08-27,8.395909
2004-08-30,8.341092
2004-08-31,8.697393
2004-09-01,8.752207
2004-09-02,8.779614
2004-09-03,8.733937
2004-09-07,8.468995
2004-09-08,8.587761
2004-09-09,8.651714
2004-09-10,8.688257
2004-09-13,8.669984
2004-09-14,8.998878
2004-09-15,8.880109
2004-09-16,8.779614
2004-09-17,8.660848
2004-09-20,8.779614
2004-09-21,8.989742999999999
2004-09-22,8.724802
2004-09-23,8.980606
2004-09-24,8.807025
2004-09-27,8.423316
2004-09-28,8.514673
2004-09-29,8.606033
2004-09-30,9.01715
2004-10-01,9.163327
2004-10-04,8.90752
2004-10-05,9.318635
2004-10-06,9.501352
2004-10-07,9.40086
2004-10-08,10.003831
2004-10-11,9.985558000000001
2004-10-12,9.492217
2004-10-13,9.272955
2004-10-14,9.209004
2004-10-15,9.28209
2004-10-18,9.081099
2004-10-19,9.145053
2004-10-20,9.665799
2004-10-21,9.766294
2004-10-22,9.811975
2004-10-25,10.040372999999999
2004-10-26,10.232224
2004-10-27,10.003831
2004-10-28,9.775432
2004-10-29,9.939876
2004-11-01,9.793702
2004-11-02,9.510489
2004-11-03,9.766294
2004-11-04,10.232224
2004-11-05,10.734703999999999
2004-11-08,10.944828999999999
2004-11-09,10.990509
2004-11-10,11.081866999999999
2004-11-11,10.926557
2004-11-12,11.328536
2004-11-15,11.109275
2004-11-16,11.182362
2004-11-17,11.465575999999999
2004-11-18,11.264585
2004-11-19,11.191499
2004-11-22,11.228042
2004-11-23,11.282858000000001
2004-11-24,11.429032000000001
2004-11-26,12.022866
2004-11-29,12.095953999999999
2004-11-30,11.584342
2004-12-01,11.785333999999999
2004-12-02,10.963099
2004-12-03,11.218906
2004-12-06,11.008780999999999
2004-12-07,10.853468
2004-12-08,10.689022
2004-12-09,10.597664
2004-12-10,10.689022
2004-12-13,10.981373
2004-12-14,10.670751
2004-12-15,10.771246000000001
2004-12-16,10.350994
2004-12-17,10.414945
2004-12-20,10.469761
2004-12-21,10.478896
2004-12-22,10.20482
2004-12-23,10.506304
2004-12-27,10.734703999999999
2004-12-28,10.643344
2004-12-29,10.588529
2004-12-30,10.424082
2004-12-31,10.433218
2005-01-03,9.830247
2005-01-04,9.592711999999999
2005-01-05,9.501352
2005-01-06,9.364314
2005-01-07,9.300364
2005-01-10,9.336905999999999
2005-01-11,9.419132000000001
2005-01-12,9.455675
2005-01-13,9.419132000000001
2005-01-14,9.254684
2005-01-18,9.583575999999999
2005-01-19,10.040372999999999
2005-01-20,10.022102
2005-01-21,10.323586
2005-01-24,10.478896
2005-01-25,10.469761
2005-01-26,10.542849
2005-01-27,10.570253999999998
2005-01-28,10.643344
2005-01-31,10.606800999999999
2005-02-01,10.752975
2005-02-02,10.561119
2005-02-03,10.049508
2005-02-04,9.903334
2005-02-07,9.519625999999999
2005-02-08,9.656663
2005-02-09,9.665799
2005-02-10,10.195682000000001
2005-02-11,10.296177
2005-02-14,10.725566
2005-02-15,10.762111
2005-02-16,10.707293
2005-02-17,11.346809
2005-02-18,11.310265
2005-02-22,12.114227
2005-02-23,12.443119
2005-02-24,12.616702
2005-02-25,12.470526
2005-02-28,12.507069
2005-03-01,11.986322
2005-03-02,12.223858
2005-03-03,11.958916
2005-03-04,12.424849
2005-03-07,12.242128
2005-03-08,12.854233
2005-03-09,12.634973
2005-03-10,12.735469
2005-03-11,12.580157
2005-03-14,12.141633
2005-03-15,12.032001
2005-03-16,11.913235
2005-03-17,11.885828
2005-03-18,11.584342
2005-03-21,11.429032000000001
2005-03-22,11.036187
2005-03-23,11.036187
2005-03-24,10.990509
2005-03-28,10.743839
2005-03-29,10.579391000000001
2005-03-30,10.981373
2005-03-31,11.291992
2005-04-01,11.693974
2005-04-04,11.282858000000001
2005-04-05,11.447302
2005-04-06,11.556935000000001
2005-04-07,11.520391
2005-04-08,11.23718
2005-04-11,11.5478
2005-04-12,11.374216
2005-04-13,11.008780999999999
2005-04-14,10.414945
2005-04-15,10.076917
2005-04-18,10.469761
2005-04-19,10.981373
2005-04-20,10.908284
2005-04-21,11.036187
2005-04-22,11.10014
2005-04-25,11.25545
2005-04-26,11.173226
2005-04-27,11.027052000000001
2005-04-28,10.780381
2005-04-29,10.862604
2005-05-02,10.816924
2005-05-03,11.246315
2005-05-04,12.004595
2005-05-05,12.105089999999999
2005-05-06,11.913235
2005-05-09,11.931506
2005-05-10,11.6757
2005-05-11,11.50212
2005-05-12,10.953964
2005-05-13,10.743839
2005-05-16,10.332725
2005-05-17,10.570253999999998
2005-05-18,10.716429
2005-05-19,10.497169
2005-05-20,10.323586
2005-05-23,10.670751
2005-05-24,11.328536
2005-05-25,11.200633999999999
2005-05-26,10.972237
2005-05-27,11.538663
2005-05-31,11.410758999999999
2005-06-01,11.639157
2005-06-02,11.529527999999999
2005-06-03,11.785333999999999
2005-06-06,11.913235
2005-06-07,11.776197
2005-06-08,11.47471
2005-06-09,11.748789
2005-06-10,12.050272999999999
2005-06-13,12.607564
2005-06-14,12.552750999999999
2005-06-15,12.689789999999999
2005-06-16,13.356710999999999
2005-06-17,13.411526
2005-06-20,12.644109
2005-06-21,13.018680999999999
2005-06-22,12.872505
2005-06-23,12.936458
2005-06-24,13.064362
2005-06-27,12.92732
2005-06-28,12.616702
2005-06-29,13.073497
2005-06-30,12.845099000000001
2005-07-01,12.835964
2005-07-05,12.360894
2005-07-06,12.415711
2005-07-07,12.46139
2005-07-08,12.35176
2005-07-11,12.954728999999999
2005-07-12,12.982139
2005-07-13,12.753738
2005-07-14,12.169041
2005-07-15,12.086818
2005-07-18,11.958916
2005-07-19,11.922372
2005-07-20,12.296944
2005-07-21,12.580157
2005-07-22,12.525341000000001
2005-07-25,12.424849
2005-07-26,12.095953999999999
2005-07-27,12.132497
2005-07-28,12.132497
2005-07-29,12.15077
2005-08-01,12.223858
2005-08-02,12.708060000000001
2005-08-03,13.530292999999999
2005-08-04,13.02782
2005-08-05,12.909051
2005-08-08,12.808556
2005-08-09,13.018680999999999
2005-08-10,13.384117000000002
2005-08-11,13.557701999999999
2005-08-12,13.219669
2005-08-15,13.365846
2005-08-16,13.374981
2005-08-17,12.854233
2005-08-18,12.534477
2005-08-19,12.890779
2005-08-22,12.808556
2005-08-23,12.479662
2005-08-24,12.022866
2005-08-25,12.086818
2005-08-26,12.050272999999999
2005-08-29,12.041138
2005-08-30,11.748789
2005-08-31,12.169041
2005-09-01,12.854233
2005-09-02,12.772011000000001
2005-09-06,12.406574
2005-09-07,12.516207000000001
2005-09-08,12.726333
2005-09-09,12.86337
2005-09-12,13.155721
2005-09-13,12.872505
2005-09-14,13.356710999999999
2005-09-15,13.530292999999999
2005-09-16,14.096719
2005-09-19,14.087584
2005-09-20,13.877457000000001
2005-09-21,14.489564000000001
2005-09-22,14.580923
2005-09-23,14.654010999999999
2005-09-26,14.891544
2005-09-27,14.279438
2005-09-28,14.891544
2005-09-29,14.745370999999999
2005-09-30,14.361661999999999
2005-10-03,14.352525
2005-10-04,13.904867000000001
2005-10-05,13.457207
2005-10-06,13.904867000000001
2005-10-07,13.859185
2005-10-10,13.977954
2005-10-11,13.630789000000002
2005-10-12,13.466339999999999
2005-10-13,13.566837
2005-10-14,13.530292999999999
2005-10-17,13.895729999999999
2005-10-18,13.502885000000001
2005-10-19,13.201398999999999
2005-10-20,12.653244
2005-10-21,13.301895000000002
2005-10-24,13.49375
2005-10-25,13.557701999999999
2005-10-26,12.92732
2005-10-27,12.92732
2005-10-28,12.909051
2005-10-31,12.443119
2005-11-01,12.232994
2005-11-02,12.580157
2005-11-03,12.507069
2005-11-04,12.552750999999999
2005-11-07,12.543613
2005-11-08,12.644109
2005-11-09,13.247079000000001
2005-11-10,13.055224
2005-11-11,13.621651000000002
2005-11-14,13.429799
2005-11-15,13.100904
2005-11-16,14.133263000000001
2005-11-17,14.416476000000001
2005-11-18,14.379934
2005-11-21,14.297709
2005-11-22,14.964630999999999
2005-11-23,14.809320000000001
2005-11-25,14.891544
2005-11-28,14.791051000000001
2005-11-29,14.754504
2005-11-30,14.370797
2005-12-01,14.800185999999998
2005-12-02,14.45302
2005-12-05,14.352525
2005-12-06,14.727098000000002
2005-12-07,14.891544
2005-12-08,15.320932
2005-12-09,14.699689999999999
2005-12-12,14.425612
2005-12-13,14.105854
2005-12-14,13.667330999999999
2005-12-15,13.959679000000001
2005-12-16,14.169807999999998
2005-12-19,14.535244
2005-12-20,14.178945
2005-12-21,14.105854
2005-12-22,14.818456
2005-12-23,14.690553
2005-12-27,14.507836
2005-12-28,14.864137
2005-12-29,15.037721
2005-12-30,14.736235
2006-01-03,16.033537
2006-01-04,16.554281
2006-01-05,16.115757000000002
2006-01-06,15.987855999999999
2006-01-09,15.996989000000001
2006-01-10,15.942176000000002
2006-01-11,15.448835
2006-01-12,15.531057999999998
2006-01-13,16.088352
2006-01-17,15.914767000000001
2006-01-18,15.677233
2006-01-19,16.051807
2006-01-20,16.033537
2006-01-23,16.252798000000002
2006-01-24,16.024397
2006-01-25,16.170572
2006-01-26,16.435516
2006-01-27,16.444651
2006-01-30,16.124893
2006-01-31,16.389837
2006-02-01,16.874037
2006-02-02,16.76441
2006-02-03,16.517738
2006-02-06,17.001944
2006-02-07,15.658960999999998
2006-02-08,15.896495999999999
2006-02-09,15.905631
2006-02-10,15.631551000000002
2006-02-13,16.14316
2006-02-14,15.421428
2006-02-15,15.14735
2006-02-16,15.704642000000002
2006-02-17,15.832544
2006-02-21,15.869089
2006-02-22,16.070082
2006-02-23,15.558467000000002
2006-02-24,16.426378
2006-02-27,15.713778
2006-02-28,15.622418
2006-03-01,15.704642000000002
2006-03-02,16.298473
2006-03-03,16.316744
2006-03-06,16.115757000000002
2006-03-07,15.750321
2006-03-08,15.247846
2006-03-09,14.754504
2006-03-10,14.982903
2006-03-13,15.339204999999998
2006-03-14,15.256982999999998
2006-03-15,15.37575
2006-03-16,15.165623000000002
2006-03-17,15.010311999999999
2006-03-20,14.882411
2006-03-21,14.535244
2006-03-22,14.507836
2006-03-23,15.010311999999999
2006-03-24,15.668098
2006-03-27,15.722914999999999
2006-03-28,15.229572000000001
2006-03-29,15.960447
2006-03-30,16.563417
2006-03-31,16.59996
2006-04-03,17.321695000000002
2006-04-04,18.317513
2006-04-05,18.317513
2006-04-06,18.445417000000003
2006-04-07,18.180475
2006-04-10,18.408875
2006-04-11,18.847395000000002
2006-04-12,19.349874
2006-04-13,19.413822
2006-04-17,20.510134
2006-04-18,21.113104
2006-04-19,22.06324
2006-04-20,20.382233
2006-04-21,21.469407999999998
2006-04-24,21.067423
2006-04-25,21.579037
2006-04-26,21.871385999999998
2006-04-27,21.076557
2006-04-28,22.236818
2006-05-01,22.547441
2006-05-02,23.013372
2006-05-03,22.775839
2006-05-04,23.250908
2006-05-05,23.488441
2006-05-08,23.588938
2006-05-09,24.045732
2006-05-10,23.342266
2006-05-11,22.538307
2006-05-12,20.784212
2006-05-15,19.249376
2006-05-16,19.660494
2006-05-17,18.792585
2006-05-18,18.28097
2006-05-19,18.28097
2006-05-22,17.842447
2006-05-23,18.290106
2006-05-24,17.403917
2006-05-25,18.198744
2006-05-26,18.253560999999998
2006-05-30,17.659727
2006-05-31,17.915531
2006-06-01,17.842447
2006-06-02,18.472824
2006-06-05,18.372326
2006-06-06,17.741951
2006-06-07,17.175522
2006-06-08,17.138981
2006-06-09,16.800953
2006-06-12,16.161434
2006-06-13,15.604145
2006-06-14,15.722914999999999
2006-06-15,16.91972
2006-06-16,16.691319
2006-06-19,16.41724
2006-06-20,17.175522
2006-06-21,17.933802
2006-06-22,17.78763
2006-06-23,17.815041
2006-06-26,18.134794
2006-06-27,17.303429
2006-06-28,17.358238
2006-06-29,18.527639
2006-06-30,19.185425
2006-07-03,20.190372
2006-07-05,19.834073999999998
2006-07-06,20.10815
2006-07-07,19.642221
2006-07-10,19.14888
2006-07-11,20.172104
2006-07-12,20.318277
2006-07-13,20.236057000000002
2006-07-14,20.464449
2006-07-17,19.514318
2006-07-18,19.057524
2006-07-19,20.044204999999998
2006-07-20,18.957027
2006-07-21,18.390601999999998
2006-07-24,18.902212
2006-07-25,19.49605
2006-07-26,19.788393
2006-07-27,19.706170999999998
2006-07-28,20.464449
2006-07-31,20.309143
2006-08-01,20.756802
2006-08-02,21.04915
2006-08-03,20.738533
2006-08-04,20.592354
2006-08-07,21.332365
2006-08-08,20.583223
2006-08-09,21.259276999999997
2006-08-10,20.638037
2006-08-11,20.080745999999998
2006-08-14,19.459505
2006-08-15,19.852346
2006-08-16,20.053337
2006-08-17,19.642221
2006-08-18,20.172104
2006-08-21,21.149649
2006-08-22,20.948656
2006-08-23,20.829889
2006-08-24,20.537542000000002
2006-08-25,20.592354
2006-08-28,19.751856
2006-08-29,19.952842999999998
2006-08-30,19.888891
2006-08-31,20.500998000000003
2006-09-01,21.286688
2006-09-05,22.355589000000002
2006-09-06,22.611393
2006-09-07,21.387182
2006-09-08,20.382233
2006-09-11,18.765173
2006-09-12,18.756039
2006-09-13,19.167151999999998
2006-09-14,18.436279000000003
2006-09-15,18.756039
2006-09-18,19.386414000000002
2006-09-19,18.418009
2006-09-20,18.016026999999998
2006-09-21,17.997757
2006-09-22,18.171335
2006-09-25,17.732813
2006-09-26,18.28097
2006-09-27,18.746899
2006-09-28,18.737766
2006-09-29,18.600727
2006-10-02,19.094067000000003
2006-10-03,17.732813
2006-10-04,18.070843
2006-10-05,18.655542
2006-10-06,18.618998
2006-10-09,18.308382
2006-10-10,18.500231
2006-10-11,18.217018
2006-10-12,19.039251
2006-10-13,20.208647
2006-10-16,20.327414
2006-10-17,20.007662
2006-10-18,19.459505
2006-10-19,20.144697
2006-10-20,19.697035
2006-10-23,19.541725
2006-10-24,19.779257
2006-10-25,20.418776
2006-10-26,20.16297
2006-10-27,19.760984
2006-10-30,20.035067
2006-10-31,20.711123999999998
2006-11-01,20.912109
2006-11-02,20.893841000000002
2006-11-03,20.619761999999998
2006-11-06,20.363960000000002
2006-11-07,20.8573
2006-11-08,20.555813
2006-11-09,21.405453
2006-11-10,21.012608
2006-11-13,20.966929999999998
2006-11-14,20.701988
2006-11-15,20.519266000000002
2006-11-16,19.450367
2006-11-17,19.870621
