date,price
2005-11-28,211.95195
2005-11-29,201.97197
2005-11-30,202.657654
2005-12-01,207.252258
2005-12-02,209.059052
2005-12-05,203.128128
2005-12-06,202.472473
2005-12-07,202.31231699999998
2005-12-08,205.53053300000002
2005-12-09,204.80481
2005-12-12,206.511505
2005-12-13,208.953949
2005-12-14,209.689697
2005-12-15,211.486481
2005-12-16,215.29028300000002
2005-12-19,212.51251200000002
2005-12-20,215.085083
2005-12-21,213.378372
2005-12-22,216.23623700000002
2005-12-23,215.680679
2005-12-27,212.53253199999997
2005-12-28,213.558563
2005-12-29,210.28527799999998
2005-12-30,207.63763400000002
2006-01-03,217.83284
2006-01-04,222.84285
2006-01-05,225.84583999999998
2006-01-06,233.063065
2006-01-09,233.683685
2006-01-10,235.115112
2006-01-11,236.05105600000002
2006-01-12,232.04704300000003
2006-01-13,233.35835299999997
2006-01-17,233.78878799999998
2006-01-18,222.677673
2006-01-19,218.44345099999998
2006-01-20,199.929932
2006-01-23,213.963959
2006-01-24,221.73674
2006-01-25,216.716721
2006-01-26,217.35235600000001
2006-01-27,216.96196
2006-01-30,213.623627
2006-01-31,216.54653900000002
2006-02-01,201.091095
2006-02-02,198.21821599999998
2006-02-03,190.965973
2006-02-06,192.742737
2006-02-07,184.14415
2006-02-08,184.72473100000002
2006-02-09,179.56456
2006-02-10,181.486481
2006-02-13,173.023026
2006-02-14,171.83183300000002
2006-02-15,171.36135900000002
2006-02-16,183.413406
2006-02-17,184.55955500000002
2006-02-21,183.478485
2006-02-22,182.927933
2006-02-23,189.224228
2006-02-24,188.88888500000002
2006-02-27,195.385391
2006-02-28,181.491486
2006-03-01,182.582581
2006-03-02,188.413406
2006-03-03,189.279282
2006-03-06,184.23423799999998
2006-03-07,182.40741
2006-03-08,177.11711100000002
2006-03-09,171.671677
2006-03-10,168.918915
2006-03-13,168.6987
2006-03-14,175.755753
2006-03-15,172.422424
2006-03-16,169.55455
2006-03-17,170.06506299999998
2006-03-20,174.269272
2006-03-21,170.13012700000002
2006-03-22,170.280273
2006-03-23,171.116119
2006-03-24,183.083084
2006-03-27,185.030029
2006-03-28,188.78878799999998
2006-03-29,197.68768300000002
2006-03-30,194.414413
2006-03-31,195.19519
2006-04-03,195.045044
2006-04-04,202.372375
2006-04-05,204.199203
2006-04-06,205.795792
2006-04-07,203.283279
2006-04-10,208.398392
2006-04-11,205.035034
2006-04-12,204.679672
2006-04-13,201.281281
2006-04-17,203.613617
2006-04-18,202.322327
2006-04-19,205.45546000000002
2006-04-20,207.707703
2006-04-21,218.76876800000002
2006-04-24,220.47047400000002
2006-04-25,213.79379300000002
2006-04-26,213.198196
2006-04-27,210.22522
2006-04-28,209.17918400000002
2006-05-01,199.649643
2006-05-02,197.59759499999998
2006-05-03,197.282288
2006-05-04,197.57257099999998
2006-05-05,197.347351
2006-05-08,197.58758500000002
2006-05-09,204.604599
2006-05-10,201.691696
2006-05-11,193.693695
2006-05-12,187.252258
2006-05-15,188.288284
2006-05-16,185.835831
2006-05-17,187.43743899999998
2006-05-18,185.680679
2006-05-19,185.19519
2006-05-22,185.66066
2006-05-23,187.977982
2006-05-24,190.815811
2006-05-25,191.686691
2006-05-26,190.86586
2006-05-30,186.156158
2006-05-31,186.0961
2006-06-01,191.501495
2006-06-02,189.90991200000002
2006-06-05,187.40741
2006-06-06,195.190186
2006-06-07,193.448456
2006-06-08,196.846848
2006-06-09,193.478485
2006-06-12,190.96096799999998
2006-06-13,193.453461
2006-06-14,192.38738999999998
2006-06-15,195.695694
2006-06-16,195.545547
2006-06-19,194.264267
2006-06-20,193.77877800000002
2006-06-21,201.266266
2006-06-22,200.175171
2006-06-23,202.632629
2006-06-26,202.31231699999998
2006-06-27,201.36135900000002
2006-06-28,203.258255
2006-06-29,209.11411999999999
2006-06-30,209.87487799999997
2006-07-03,211.811813
2006-07-05,210.940948
2006-07-06,211.80680800000002
2006-07-07,210.43544
2006-07-10,209.309311
2006-07-11,212.49249300000002
2006-07-12,208.833832
2006-07-13,204.61961399999998
2006-07-14,201.95195
2006-07-17,204.149155
2006-07-18,201.72673
2006-07-19,199.69970700000002
2006-07-20,193.75375400000001
2006-07-21,195.25024399999998
2006-07-24,195.645645
2006-07-25,194.874878
2006-07-26,192.942947
2006-07-27,191.39138799999998
2006-07-28,194.254257
2006-07-31,193.4935
2006-08-01,187.942947
2006-08-02,183.798798
2006-08-03,187.88288899999998
2006-08-04,187.112106
2006-08-07,189.164169
2006-08-08,190.690689
2006-08-09,188.65866100000002
2006-08-10,187.28729199999998
2006-08-11,184.434433
2006-08-14,184.899902
2006-08-15,190.675674
2006-08-16,194.054047
2006-08-17,193.093094
2006-08-18,191.871872
2006-08-21,188.838837
2006-08-22,189.334335
2006-08-23,186.901901
2006-08-24,187.05204799999998
2006-08-25,186.81681799999998
2006-08-28,190.665665
2006-08-29,189.664658
2006-08-30,190.565567
2006-08-31,189.454453
2006-09-01,189.48948700000003
2006-09-05,192.372375
2006-09-06,190.260254
2006-09-07,189.434433
2006-09-08,189.11411999999999
2006-09-11,192.237244
2006-09-12,196.146149
2006-09-13,203.488495
2006-09-14,202.1922
2006-09-15,205.145142
2006-09-18,207.552551
2006-09-19,202.107101
2006-09-20,198.6987
2006-09-21,203.628632
2006-09-22,202.09208700000002
2006-09-25,202.1922
2006-09-26,203.63864099999998
2006-09-27,201.661667
2006-09-28,201.991989
2006-09-29,201.151154
2006-10-02,200.92091399999998
2006-10-03,202.222229
2006-10-04,208.05806
2006-10-05,206.11111499999998
2006-10-06,210.460464
2006-10-09,214.71472200000002
2006-10-10,213.538544
2006-10-11,213.46347000000003
2006-10-12,213.933929
2006-10-13,213.86386099999999
2006-10-16,211.08608999999998
2006-10-17,210.53053300000002
2006-10-18,209.86486800000003
2006-10-19,213.24324
2006-10-20,230.06506299999998
2006-10-23,240.63062999999997
2006-10-24,236.89189100000002
2006-10-25,243.543549
2006-10-26,242.79278599999998
2006-10-27,237.83784500000002
2006-10-30,238.523529
2006-10-31,238.43342599999997
2006-11-01,233.98397799999998
2006-11-02,235.19018599999998
2006-11-03,236.13613900000001
2006-11-06,238.71371499999998
2006-11-07,236.521515
2006-11-08,237.737732
2006-11-09,236.551544
2006-11-10,237.01200899999998
2006-11-13,240.75575299999997
2006-11-14,244.89489700000001
2006-11-15,246.21121200000002
2006-11-16,248.198196
2006-11-17,249.644638
2006-11-20,247.77276600000002
2006-11-21,255.080078
2006-11-22,254.259262
2006-11-24,252.75274700000003
2006-11-27,242.617615
2006-11-28,244.99499500000002
2006-11-29,242.56756600000003
2006-11-30,242.64764399999999
2006-12-01,240.64064
2006-12-04,242.667664
2006-12-05,243.743744
2006-12-06,244.599594
2006-12-07,241.561554
2006-12-08,242.297302
2006-12-11,242.20721400000002
2006-12-12,241.13113399999997
2006-12-13,239.734741
2006-12-14,241.3013
2006-12-15,240.390396
2006-12-18,231.63163799999998
2006-12-19,234.54954500000002
2006-12-20,231.68168599999998
2006-12-21,228.328323
2006-12-22,228.018021
2006-12-26,228.993988
2006-12-27,234.249252
2006-12-28,231.51150499999997
2006-12-29,230.47047400000002
2007-01-03,234.02902200000003
2007-01-04,241.87187200000002
2007-01-05,243.838837
2007-01-08,242.03202799999997
2007-01-09,242.992996
2007-01-10,244.97497599999997
2007-01-11,250.11010699999997
2007-01-12,252.75274700000003
2007-01-16,252.39239500000002
2007-01-17,248.88888500000002
2007-01-18,244.159164
2007-01-19,245.120117
2007-01-22,240.66066
2007-01-23,239.764771
2007-01-24,249.78479
2007-01-25,244.28929100000002
2007-01-26,248.16816699999998
2007-01-29,246.481476
2007-01-30,247.40741
2007-01-31,251.001007
2007-02-01,241.116119
2007-02-02,240.99099700000002
2007-02-05,233.813812
2007-02-06,235.975983
2007-02-07,235.240234
2007-02-08,235.750748
2007-02-09,231.176178
2007-02-12,229.37437400000002
2007-02-13,229.779785
2007-02-14,233.198196
2007-02-15,230.965973
2007-02-16,235.2052
2007-02-20,236.28628500000002
2007-02-21,238.16816699999998
2007-02-22,238.163162
2007-02-23,235.54554700000003
2007-02-26,232.69769300000002
2007-02-27,224.609604
2007-02-28,224.94995099999997
2007-03-01,224.33934
2007-03-02,219.559555
2007-03-05,220.695694
2007-03-06,229.003998
2007-03-07,228.04805
2007-03-08,227.58758500000002
2007-03-09,226.70671099999998
2007-03-12,227.6026
2007-03-13,221.73674
2007-03-14,224.22422799999998
2007-03-15,223.31831400000002
2007-03-16,220.64564500000003
2007-03-19,223.838837
2007-03-20,222.862869
2007-03-21,228.50351
2007-03-22,231.25125099999997
2007-03-23,231.146149
2007-03-26,232.732727
2007-03-27,232.042038
2007-03-28,231.171173
2007-03-29,230.69068900000002
2007-03-30,229.30931099999998
2007-04-02,229.49449199999998
2007-04-03,236.53652999999997
2007-04-04,235.745743
2007-04-05,235.99099700000002
2007-04-09,234.33934
2007-04-10,233.48349
2007-04-11,232.497498
2007-04-12,233.928925
2007-04-13,233.378372
2007-04-16,237.372375
2007-04-17,236.636642
2007-04-18,238.24324
2007-04-19,236.061066
2007-04-20,241.481476
2007-04-23,239.779785
2007-04-24,239.003998
2007-04-25,239.23423799999998
2007-04-26,240.83082599999997
2007-04-27,239.74475099999998
2007-04-30,235.925919
2007-05-01,234.734741
2007-05-02,233.123123
2007-05-03,236.851852
2007-05-04,235.795792
2007-05-07,233.86886600000003
